cum,ann,vol,sharpe,window_idx,test_start,test_end,momo,long_pct,cost,adv_lookback,max_pct_adv,impact_coeff
0.7475876117709104,0.2471248047369894,0.1669398027725117,1.406935367353985,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0006,10,0.1,0.0005
0.7475876117712561,0.24712480473708687,0.16693980277251183,1.4069353673544527,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0006,10,0.2,0.0002
0.7475876117709104,0.2471248047369894,0.1669398027725117,1.406935367353985,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0006,10,0.2,0.0005
0.747587611771263,0.24712480473708887,0.16693980277251189,1.4069353673544616,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0006,20,0.1,0.0002
0.7475876117709299,0.24712480473699472,0.16693980277251186,1.4069353673540066,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0006,20,0.1,0.0005
0.747587611771263,0.24712480473708887,0.16693980277251189,1.4069353673544616,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0006,20,0.2,0.0002
0.7475876117709299,0.24712480473699472,0.16693980277251186,1.4069353673540066,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0006,20,0.2,0.0005
0.7412637539444527,0.24533753646945655,0.1669516607547098,1.3982502871080678,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0012,10,0.1,0.0002
0.7412637539441047,0.2453375364693582,0.16695166075470974,1.3982502871075995,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0012,10,0.1,0.0005
0.7412637539444527,0.24533753646945655,0.1669516607547098,1.3982502871080678,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0012,10,0.2,0.0002
0.7412637539441047,0.2453375364693582,0.16695166075470974,1.3982502871075995,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0012,10,0.2,0.0005
0.7412637539444593,0.24533753646945855,0.16695166075470985,1.3982502871080764,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0012,20,0.1,0.0002
0.7412637539441231,0.24533753646936352,0.16695166075470988,1.3982502871076217,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0012,20,0.1,0.0005
0.7412637539444593,0.24533753646945855,0.16695166075470985,1.3982502871080764,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0012,20,0.2,0.0002
0.7412637539441231,0.24533753646936352,0.16695166075470988,1.3982502871076217,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0012,20,0.2,0.0005
0.5436250431162533,0.18737519244856782,0.2723592124953817,0.7672406005868414,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,10,0.1,0.0002
0.5436250431152667,0.1873751924482676,0.2723592124953809,0.767240600585914,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,10,0.1,0.0005
0.5436250431162533,0.18737519244856782,0.2723592124953817,0.7672406005868414,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,10,0.2,0.0002
0.5436250431152667,0.1873751924482676,0.2723592124953809,0.767240600585914,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,10,0.2,0.0005
0.5436250431162601,0.18737519244856982,0.2723592124953819,0.7672406005868484,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,20,0.1,0.0002
0.5436250431152845,0.18737519244827294,0.2723592124953816,0.7672406005859318,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,20,0.1,0.0005
0.5436250431162601,0.18737519244856982,0.2723592124953819,0.7672406005868484,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,20,0.2,0.0002
